yfun0_noise,yfun1_noise,yfun2_noise,yfun3_noise,yfunsqrt_noise,yfunsin_noise,yfunsins_noise,yfunexp_noise,yfunlog_noise
4.995424674806844823e-01,6.521951201333370252e-01,4.254979524952285375e-01,2.775434446873739081e-01,8.074116726448945514e-01,9.626208532561725262e-01,9.885055123280182821e-02,9.860030663206889590e-02,9.377608883748174140e-01
4.733622537547594877e-01,6.270159074084131756e-01,4.006253526895300898e-01,2.526443394448548152e-01,7.818507531495584306e-01,9.452869357468023370e-01,1.048074213785161191e-01,7.308268468570991439e-02,9.118025686351268755e-01
4.679682130430518616e-01,6.226228676977064724e-01,3.965409299040570379e-01,2.485353369941002699e-01,7.770755326581042510e-01,9.475596253202938080e-01,1.382211172664218057e-01,6.835566778913565456e-02,9.066300823624877658e-01
4.878063525795748867e-01,6.434620082352304760e-01,4.176906913728226090e-01,2.696624505871597077e-01,7.975320194913108063e-01,9.738657663777010587e-01,2.030317319038510149e-01,8.886529282197204449e-02,9.266894378284913358e-01
4.860997101363501716e-01,6.427563667930067393e-01,4.172976748678484116e-01,2.692487240140907789e-01,7.964432525038183108e-01,9.774122300557147591e-01,2.517394836031243144e-01,8.783462740015128556e-02,9.252036738379884051e-01
5.035581237319454173e-01,6.612157813896031300e-01,4.360717184077022024e-01,2.880040013114971709e-01,8.145190707926887042e-01,9.988957243433647104e-01,3.241384661544779999e-01,1.059735395857753087e-01,9.428826294376564388e-01
4.977801834693640903e-01,6.564388421280227259e-01,4.316114120953875033e-01,2.835268786004185304e-01,8.093580655353175279e-01,9.959047787381445360e-01,3.767501659047960971e-01,1.008806497263415730e-01,9.373248957539170867e-01
5.083779587810701717e-01,6.680376184407298412e-01,4.435288253633681288e-01,2.954294313313547971e-01,8.205723072344804914e-01,1.008044496637314547e+00,4.479861025804325880e-01,1.121680577011112262e-01,9.481425432379905205e-01
4.962142373880756852e-01,6.568748980487363331e-01,4.326867459326563248e-01,2.845744532433541751e-01,8.090245846774423155e-01,9.961738117084456556e-01,4.974278410091255154e-01,1.006985818815505362e-01,9.361983606250104950e-01
5.095486523856617156e-01,6.712103140473233420e-01,4.473448068985329540e-01,2.992215834497336524e-01,8.229745320216994564e-01,1.008551624608269526e+00,5.720190675576394268e-01,1.147318862184134453e-01,9.497519820197738438e-01
5.057450958529572382e-01,6.684077585156199541e-01,4.448669003401271582e-01,2.967347200476584401e-01,8.197860424045804173e-01,1.002544218422970257e+00,6.278203206217300991e-01,1.116318938526926902e-01,9.461673005063470088e-01
5.187595927691871500e-01,6.824232564328508444e-01,4.592090512366636124e-01,3.110698940343892827e-01,8.334151418595151517e-01,1.012113126608161995e+00,6.975436854461981584e-01,1.253546610332472722e-01,9.594003420643413271e-01
4.847000020725912850e-01,6.493646667372559023e-01,4.264791185263824280e-01,2.783349703662021946e-01,7.999696903749742294e-01,9.733748202794837434e-01,7.161569763520226894e-01,9.200807817711223469e-02,9.255589666278600802e-01
4.676935239294280899e-01,6.333591895950937412e-01,4.108043023755418854e-01,2.626571552273916921e-01,7.835768891634949940e-01,9.504681939556473003e-01,7.467916348283677452e-01,7.571937713990059549e-02,9.087703753545295360e-01
4.894489896413355967e-01,6.561156563080021709e-01,4.338934340857800165e-01,2.857452859376318766e-01,8.059455705690615757e-01,9.651168262360038108e-01,8.103397321478887916e-01,9.819742112457333083e-02,9.307434005328856230e-01
5.123802665064308703e-01,6.800479341740985895e-01,4.581603809552140527e-01,3.100132358130758825e-01,8.294896029282268213e-01,9.797523478010808917e-01,8.686050470901388598e-01,1.218561095439562314e-01,9.538919104435021890e-01
4.888102423157005827e-01,6.574789109843692803e-01,4.359280307748303884e-01,2.877838986627463402e-01,8.065318750665216863e-01,9.467183815097715005e-01,8.735266019526806147e-01,9.901836251855823667e-02,9.305387938554066096e-01
4.918591231413684262e-01,6.615287928110380467e-01,4.403165896168529381e-01,2.921774865769030671e-01,8.101925940868440756e-01,9.391587883608226717e-01,8.980776322530402700e-01,1.028044186663753246e-01,9.338042578144741812e-01
4.780921749651395602e-01,6.487628456358102147e-01,4.278913234629867501e-01,2.797592715552873477e-01,7.970370269977234967e-01,9.136653499960925018e-01,8.989147157988796044e-01,8.977957673258174509e-02,9.202535692716986571e-01
4.834441197234026211e-01,6.551157913950742540e-01,4.345869542496205162e-01,2.864639815523237765e-01,8.029998967585424419e-01,9.062020984704014515e-01,9.122942362658105209e-01,9.587859163618782377e-02,9.258214511284209580e-01
4.967013553380726920e-01,6.693740280107454144e-01,4.491898798986693198e-01,3.010780205079635063e-01,8.168676023104001205e-01,9.055874630223471611e-01,9.275376861708721776e-01,1.098878945023492315e-01,9.392943022671966791e-01
4.703153750904689456e-01,6.439890487641426464e-01,4.241515936914523888e-01,2.760528877215618904e-01,7.910916379500095852e-01,8.643076093865786902e-01,8.978198772228507263e-01,8.425901203772008519e-02,9.131236169257006541e-01
4.974342444627048998e-01,6.721089191373795790e-01,4.526201611100830191e-01,3.045366546932682938e-01,8.188200701711078056e-01,8.755478299720966806e-01,9.171679384082112030e-01,1.121400433733289181e-01,9.404574615381419145e-01
5.003045928216067750e-01,6.759802684972824327e-01,4.568422115213876533e-01,3.087759568079451733e-01,8.222995293483932322e-01,8.615944424982580063e-01,9.088248702031487269e-01,1.157776517499925495e-01,9.435424664192075817e-01
4.966296736957556690e-01,6.733063503724322496e-01,4.545209984539472781e-01,3.064740536122096404e-01,8.192332700145881219e-01,8.401927510715911929e-01,8.915647561204541605e-01,1.128751247968634575e-01,9.400818860411299660e-01
5.021182793982684744e-01,6.797959570759462000e-01,4.613653142208788971e-01,3.133397434372146573e-01,8.253300854832381628e-01,8.270958557040380965e-01,8.821961394859026973e-01,1.191412891557268039e-01,9.457845136564925204e-01
4.887199903084483710e-01,6.673986689871270750e-01,4.493247392014855790e-01,3.013226126802994176e-01,8.125395571303821729e-01,7.942997908484402680e-01,8.537508738647430206e-01,1.065257597641760118e-01,9.325999305799050898e-01
5.217795031323981814e-01,7.014591828120778638e-01,4.837439701018701466e-01,3.357673640656028691e-01,8.462063826551849965e-01,8.071977375481432793e-01,8.725930525942862115e-01,1.403732681177629893e-01,9.658728344486415818e-01
5.134635880979613320e-01,6.941442687786419929e-01,4.767897771498761372e-01,3.288407738390043966e-01,8.384973332748970609e-01,7.780068594463661613e-01,8.518033872944125173e-01,1.328506194664843543e-01,9.577699964176050740e-01
4.865557434778683965e-01,6.682374251595500914e-01,4.512456586182340135e-01,3.033263462912707542e-01,8.121959082480192382e-01,7.295628313520345909e-01,8.149358098476009449e-01,1.067413473394848850e-01,9.310749156824995598e-01
4.986981483774864388e-01,6.813808310601691121e-01,4.647537936123108393e-01,3.168662665458050198e-01,8.249442876620719511e-01,7.195616616133700960e-01,8.202274230093994367e-01,1.196876663343738462e-01,9.434297722676017184e-01
4.887117241994047290e-01,6.723954078830884917e-01,4.561351035346959959e-01,3.082814620232324776e-01,8.155633938981988740e-01,6.868796190374137911e-01,8.068938916144585694e-01,1.105105335833883040e-01,9.336554884903719431e-01
5.216137536392129181e-01,7.062984383238974928e-01,4.904068710809789677e-01,3.425892214371788480e-01,8.490705106269631486e-01,6.965907135460933652e-01,8.401307109971034581e-01,1.442272677507587531e-01,9.667693479572547766e-01
4.979682758160139944e-01,6.836539615016996585e-01,4.681331353702629650e-01,3.203535899247832996e-01,8.260296779388793809e-01,6.493169495182411488e-01,8.204562258083569759e-01,1.214019441648216957e-01,9.433353906942171241e-01
4.795901596836523728e-01,6.662768463703390154e-01,4.511287653563921252e-01,3.033894424579260951e-01,8.082557657556593833e-01,6.069322543178363727e-01,8.094175966593681881e-01,1.038494682308557376e-01,9.251684865579971051e-01
5.143803582350878756e-01,7.020680459227756076e-01,4.872947140323265480e-01,3.395977380476033480e-01,8.436497280346046956e-01,6.173975848831205759e-01,8.544371413158864392e-01,1.394708296370765765e-01,9.601695894405039011e-01
5.103874474872133193e-01,6.990761361759020298e-01,4.846795574149589392e-01,3.370270587287438335e-01,8.402601417534415473e-01,5.888223167328127117e-01,8.628937105942484642e-01,1.363146413410852298e-01,9.563872762536562711e-01
4.965398998066221647e-01,6.862295894963118537e-01,4.722117678708826483e-01,3.246058828859769707e-01,8.270154802361070479e-01,5.501963653247609054e-01,8.628827543361672348e-01,1.233094128972772041e-01,9.427500202551739594e-01
4.910920111939646726e-01,6.817827018846553955e-01,4.681456414007480471e-01,3.205885125379892009e-01,8.221700404371223847e-01,5.198359597645981767e-01,8.716968842265591100e-01,1.187094777428520931e-01,9.375121183329560015e-01
4.928866102299894192e-01,6.845783019216811205e-01,4.713240065853037120e-01,3.238177822835651698e-01,8.245666518876522133e-01,4.966461969512499519e-01,8.871286740217892985e-01,1.213577021455185256e-01,9.395163999511455533e-01
4.989477747547444442e-01,6.916404674474372349e-01,4.787709412645976270e-01,3.313177759807888756e-01,8.312293933747239016e-01,4.777136026177802308e-01,9.051073171701639053e-01,1.282782018843700578e-01,9.457869438293516895e-01
4.820055708374627601e-01,6.756992645311564738e-01,4.632165115078629158e-01,3.158185657169295668e-01,8.148883319111289714e-01,4.358307142140768198e-01,8.972693954032625596e-01,1.122010812214574715e-01,9.290538169125590606e-01
5.306789593097076541e-01,7.253736540044023462e-01,5.132796781466627545e-01,3.659391183415864335e-01,8.641624292685874398e-01,4.596788312940543464e-01,9.511880579478697584e-01,1.617453394366310249e-01,9.779359809042939000e-01
4.987420240744937505e-01,6.944377197701894211e-01,4.827345250840117674e-01,3.354535237758101140e-01,8.328257702868845369e-01,4.030940880104638135e-01,9.196839089303812109e-01,1.306850991383705640e-01,9.462075205757667362e-01
5.374705798786022504e-01,7.341672765752988994e-01,5.228568670666913221e-01,3.756376027844180454e-01,8.721541706462037080e-01,4.174139057938737185e-01,9.532128670738290177e-01,1.702962140378210254e-01,9.851442515382105025e-01
4.923170404011585899e-01,6.900147380988562729e-01,4.790991177738265772e-01,3.319437750645715668e-01,8.276000449557212590e-01,3.481517074566325420e-01,8.965772195697976343e-01,1.260311370391018482e-01,9.401985883314782910e-01
4.964407738295170680e-01,6.951394725282157294e-01,4.846206453927719982e-01,3.375314148216611576e-01,8.323227623295078592e-01,3.285271202777041988e-01,8.824856391442239545e-01,1.310492758169349570e-01,9.445298999999504064e-01
4.949920334767362040e-01,6.946917331764359549e-01,4.845717032365861598e-01,3.375507813867813511e-01,8.314725770040198860e-01,3.037497560037724642e-01,8.558590527385369073e-01,1.305009234358748549e-01,9.432884407100304847e-01
5.154052371340548389e-01,7.161059378347555127e-01,5.063867090965077367e-01,3.594362985692070578e-01,8.524839076905926794e-01,3.013123418365731276e-01,8.441372432657480163e-01,1.518205377045517279e-01,9.639086291026424114e-01
5.169816718070290307e-01,7.186833735087306829e-01,5.093669499780929533e-01,3.624892593925302942e-01,8.546580423115943681e-01,2.805732794258484764e-01,8.068657114040518330e-01,1.543094459135868901e-01,9.656917530293886998e-01
5.053597485389663690e-01,7.080624512416691108e-01,4.991508369246493437e-01,3.523480809180949413e-01,8.436333928238757274e-01,2.472267569359261896e-01,7.501607369901089895e-01,1.436060996608177764e-01,9.542762243760049001e-01
5.193361523689059567e-01,7.230398560726096768e-01,5.145350549752158997e-01,3.678094542029759495e-01,8.582066451767670356e-01,2.401237595899535227e-01,7.135161719294254024e-01,1.585072248110795112e-01,9.684587290203608978e-01
5.196810847661524901e-01,7.243857894708571887e-01,5.162898055990975399e-01,3.696435867345142512e-01,8.591480017466280872e-01,2.200871763822291327e-01,6.585957134876211372e-01,1.597830639325545921e-01,9.690094692670147003e-01
5.169902713853308240e-01,7.226959770910365011e-01,5.150108144509188968e-01,3.684462101853704374e-01,8.570531890919188545e-01,1.977636761419077072e-01,5.970542250849067978e-01,1.580293840536529937e-01,9.665241716022880958e-01
4.929227300974249881e-01,6.996294368041315881e-01,4.923570994016641666e-01,3.458763484445649961e-01,8.335812259842546590e-01,1.548613482326137158e-01,5.117383010274709765e-01,1.349052446958912410e-01,9.426618547253248215e-01
4.805622735437625193e-01,6.882699812514702087e-01,4.814124730926607199e-01,3.350178201714612558e-01,8.218159259624059354e-01,1.245110824532582455e-01,4.370055102989829909e-01,1.234945004297264420e-01,9.305063321020962119e-01
4.723596078434945666e-01,6.810683165522033455e-01,4.746276416430598721e-01,3.283213375032465464e-01,8.142079960397948790e-01,9.920855007715034812e-02,3.666208431756079467e-01,1.162478995839014151e-01,9.225083106728998450e-01
4.752088348255521510e-01,6.849185445352617974e-01,4.788967068817925887e-01,3.326810082868879581e-01,8.176515389364665820e-01,8.589059369446726266e-02,3.087859652613128003e-01,1.200595864792757678e-01,9.255618930843365622e-01
4.946327561676562845e-01,7.053434668783670203e-01,4.997424704865797707e-01,3.536196402181424614e-01,8.376693572181154179e-01,9.012042452164022166e-02,2.702775380963096663e-01,1.404524055697250473e-01,9.451898818283400727e-01
4.780953850283685136e-01,6.898070967400801168e-01,4.846289456159831865e-01,3.386012524736077833e-01,8.217254649281500178e-01,5.940003303058633000e-02,1.997148621578597183e-01,1.248904130760924436e-01,9.288562908742457047e-01
4.981584934778078844e-01,7.108712061905206880e-01,5.061179043401217159e-01,3.601876231414389284e-01,8.423816350184274437e-01,6.632664145592798155e-02,1.706754365938675244e-01,1.459354244188195981e-01,9.491228930995291302e-01
5.253765167030506333e-01,7.390902304167643599e-01,5.347637818460715398e-01,3.889331934267482582e-01,8.701923035546659246e-01,8.148751939344843487e-02,1.545543681964907656e-01,1.741419184252728514e-01,9.765441244952224320e-01
4.973472923997025452e-01,7.120620071144172503e-01,5.081644158294386093e-01,3.624358070431775714e-01,8.427553091080342007e-01,4.251064112272956441e-02,8.958650090800723831e-02,1.471077767232556455e-01,9.487178235575077778e-01
4.678527326823455068e-01,6.835684483980611903e-01,4.801017184048047559e-01,3.344773821233448241e-01,8.138525646656123991e-01,3.205282191846847706e-03,2.996648199126639156e-02,1.186149556534069616e-01,9.194259031981817376e-01
5.142814692206165716e-01,7.309981859373332336e-01,5.279643212418069220e-01,3.824465563549231950e-01,8.608727027664859754e-01,4.098459615910383241e-02,5.325960578317979338e-02,1.660521314072463950e-01,9.660569958807536661e-01
4.961728941125032599e-01,7.138906118302209558e-01,5.112916164384326834e-01,3.658827278539361627e-01,8.433551163750562241e-01,1.540959417438257997e-02,1.894330735980452943e-02,1.489587409024481779e-01,9.481504944937587664e-01
4.915126819347283016e-01,7.102314006534470314e-01,5.080692785714050475e-01,3.627715772151425822e-01,8.392854809314399533e-01,4.484612993159485875e-03,4.709473133616014565e-03,1.453205038352178013e-01,9.436920744011628726e-01
4.953942293297389776e-01,7.151139490494586859e-01,5.133907042831709067e-01,3.682065070990258038e-01,8.437571939384728159e-01,3.318707917760059523e-03,5.141714923826860850e-03,1.502308622692867246e-01,9.477751330293688881e-01
4.774762801486247543e-01,6.981970008693454410e-01,4.969146374248198939e-01,3.518462673747113079e-01,8.264290001046425971e-01,-1.841676119821130872e-02,-1.080277406011034488e-02,1.333486057808490333e-01,9.300584150101529612e-01
5.003152133483347308e-01,7.220369350700565070e-01,5.211974569533011081e-01,3.762472430171843740e-01,8.498572792413202626e-01,1.844126413905106555e-03,1.857071251540207135e-02,1.572301593578106782e-01,9.530983000779006398e-01
5.128231637553273270e-01,7.355458864780500816e-01,5.351512976950728584e-01,3.903215748709392141e-01,8.629541670264248010e-01,1.301994935191615015e-02,4.119029384147528117e-02,1.707877041654849160e-01,9.658069238332741557e-01
4.825841534168294755e-01,7.063078771405532086e-01,5.063601816973622993e-01,3.616532910012391078e-01,8.333036863556962937e-01,-1.730194071203691383e-02,2.357602607308842760e-02,1.416053088999116027e-01,9.357683090944893811e-01
