yfun0,yfun1,yfun2,yfun3,yfunsqrt,yfunsin,yfunsins,yfunexp,yfunlog
5.000000000000000000e-01,6.236236236236236685e-01,3.889064239414589674e-01,2.425312333488778282e-01,7.896984384077403440e-01,3.685973679660664581e-01,6.051955312731682746e-02,8.164418351335789303e-02,9.316309504253895701e-01
5.000000000000000000e-01,6.246246246246246470e-01,3.901559216874532221e-01,2.437009961290999005e-01,7.903319711517589052e-01,3.928729489898252769e-01,5.233588267889183188e-02,8.219029642384301226e-02,9.318631650664729316e-01
5.000000000000000000e-01,6.256256256256256254e-01,3.914074234394554486e-01,2.448745141638234979e-01,7.909649964604158479e-01,4.174162918504198405e-01,5.011540637284933597e-02,8.274006224992067060e-02,9.320950078664986815e-01
5.000000000000000000e-01,6.266266266266266038e-01,3.926609291974657578e-01,2.460517934710846344e-01,7.915975155510701633e-01,4.421660509726245691e-01,5.311370678158888747e-02,8.329350542571806182e-02,9.323264800144080988e-01
5.000000000000000000e-01,6.276276276276275823e-01,3.939164389614839834e-01,2.472328400689193795e-01,7.922295296362208417e-01,4.670603648480593506e-01,6.043508927780966156e-02,8.385065054880087854e-02,9.325575826934486834e-01
5.000000000000000000e-01,6.286286286286286717e-01,3.951739527315102918e-01,2.484176599753638304e-01,7.928610399235345163e-01,4.920370106567418800e-01,7.107165416215399656e-02,8.441152238126624352e-02,9.327883170812112379e-01
5.000000000000000000e-01,6.296296296296296502e-01,3.964334705075445719e-01,2.496062592084540011e-01,7.934920476158723313e-01,5.170335597917395942e-01,8.394657483206785509e-02,8.497614585084345418e-02,9.330186843496658389e-01
5.000000000000000000e-01,6.306306306306306286e-01,3.976949922895868794e-01,2.507986437862259610e-01,7.941225539113158094e-01,5.419875338981644530e-01,9.795984287960307624e-02,8.554454605200191575e-02,9.332486856651965867e-01
5.000000000000000000e-01,6.316316316316316071e-01,3.989585180776372142e-01,2.519948197267157797e-01,7.947525600031948301e-01,5.668365610365287965e-01,1.120346439057052779e-01,8.611674824706633258e-02,9.334783221886383542e-01
5.000000000000000000e-01,6.326326326326325855e-01,4.002240478716955208e-01,2.531947930479595543e-01,7.953820670801126091e-01,5.915185315801099186e-01,1.251625039974991194e-01,8.669277786733950442e-02,9.337075950753116471e-01
5.000000000000000000e-01,6.336336336336336750e-01,4.014915816717618546e-01,2.543985697679932434e-01,7.960110763259727884e-01,6.159717534566688801e-01,1.364453971785467012e-01,8.727266051423285265e-02,9.339365054750562445e-01
5.000000000000000000e-01,6.346346346346346534e-01,4.027611194778362158e-01,2.556061559048530274e-01,7.966395889200050817e-01,6.401351063465097191e-01,1.451331266957398003e-01,8.785642196040381602e-02,9.341650545322675026e-01
5.000000000000000000e-01,6.356356356356356319e-01,4.040326612899185488e-01,2.568175574765748648e-01,7.972676060367909212e-01,6.639481944514367129e-01,1.506544828584657214e-01,8.844408815090168408e-02,9.343932433859297726e-01
5.000000000000000000e-01,6.366366366366366103e-01,4.053062071080089090e-01,2.580327805011948805e-01,7.978951288462893254e-01,6.873514974528042165e-01,1.526409297209591620e-01,8.903568520432053601e-02,9.346210731696503737e-01
5.000000000000000000e-01,6.376376376376375887e-01,4.065817569321072966e-01,2.592518309967490886e-01,7.985221585138622125e-01,7.102865192813134776e-01,1.509418722406917768e-01,8.963123941396010375e-02,9.348485450116936768e-01
5.000000000000000000e-01,6.386386386386386782e-01,4.078593107622136560e-01,2.604747149812736140e-01,7.991486962002996020e-01,7.326959343267199776e-01,1.456308927141633514e-01,9.023077724899437879e-02,9.350756600350148551e-01
5.000000000000000000e-01,6.396396396396396566e-01,4.091388685983280427e-01,2.617014384728044152e-01,7.997747430618447062e-01,7.545237307220112877e-01,1.370027068377436819e-01,9.083432535564814336e-02,9.353024193572926359e-01
5.000000000000000000e-01,6.406406406406406351e-01,4.104204304404504566e-01,2.629320074893776726e-01,8.004003002502190212e-01,7.757153503438940501e-01,1.255609612449524737e-01,9.144191055838103710e-02,9.355288240909624964e-01
5.000000000000000000e-01,6.416416416416416135e-01,4.117039962885808979e-01,2.641664280490293448e-01,8.010253689126467513e-01,7.962178251796943051e-01,1.119973610152332766e-01,9.205355986107981170e-02,9.357548753432494149e-01
5.000000000000000000e-01,6.426426426426425920e-01,4.129895661427193110e-01,2.654047061697955567e-01,8.016499501918793458e-01,8.159799097198093820e-01,9.716296280919178852e-02,9.266930044825860691e-02,9.359805742162006226e-01
5.000000000000000000e-01,6.436436436436436814e-01,4.142771400028657514e-01,2.666468478697123778e-01,8.022740452262204780e-01,8.349522090447779599e-01,8.203278311465300732e-02,9.328915968626712296e-02,9.362059218067172450e-01
5.000000000000000000e-01,6.446446446446446599e-01,4.155667178690201635e-01,2.678928591668158221e-01,8.028976551495493608e-01,8.530873022868755706e-01,6.766513906836507664e-02,9.391316512450675891e-02,9.364309192065871645e-01
5.000000000000000000e-01,6.456456456456456383e-01,4.168582997411826030e-01,2.691427460791419590e-01,8.035207810913453930e-01,8.703398611575656751e-01,5.515735076029149031e-02,9.454134449665543838e-02,9.366555675025155514e-01
5.000000000000000000e-01,6.466466466466466168e-01,4.181518856193530698e-01,2.703965146247268025e-01,8.041434241767115854e-01,8.866667632446334490e-01,4.559958039429012899e-02,9.517372572189967961e-02,9.368798677761576155e-01
5.000000000000000000e-01,6.476476476476475952e-01,4.194474755035315638e-01,2.716541708216065332e-01,8.047655855263988744e-01,9.020271997957493015e-01,4.002865932627186485e-02,9.581033690617583864e-02,9.371038211041490262e-01
5.000000000000000000e-01,6.486486486486486847e-01,4.207450693937180297e-01,2.729157206878171094e-01,8.053872662568292151e-01,9.163827777190919344e-01,3.938375580567671230e-02,9.645120634341908250e-02,9.373274285581371101e-01
5.000000000000000000e-01,6.496496496496496631e-01,4.220446672899125229e-01,2.741811702413946561e-01,8.060084674801187843e-01,9.296976155460974223e-01,4.446566413116248562e-02,9.709636251682102204e-02,9.375506912048120478e-01
5.000000000000000000e-01,6.506506506506506415e-01,4.233462691921150434e-01,2.754505255003751318e-01,8.066291903041017397e-01,9.419384331164279978e-01,5.590135276613811266e-02,9.774583410009547724e-02,9.377736101059365170e-01
5.000000000000000000e-01,6.516516516516516200e-01,4.246498751003255356e-01,2.767237924827947171e-01,8.072494358323526464e-01,9.530746347610543623e-01,7.411520044566222154e-02,9.839964995875323528e-02,9.379961863183768900e-01
5.000000000000000000e-01,6.526526526526525984e-01,4.259554850145440552e-01,2.780009772066894258e-01,8.078692051642101246e-01,9.630783857754880994e-01,9.930808375211735983e-02,9.905783915138442752e-02,9.382184208941329873e-01
5.000000000000000000e-01,6.536536536536536879e-01,4.272630989347706021e-01,2.792820856900953275e-01,8.084884993947989429e-01,9.719246819920428493e-01,1.314451676237566313e-01,9.972043093095042665e-02,9.384403148803673878e-01
5.000000000000000000e-01,6.546546546546546663e-01,4.285727168610051763e-01,2.805671239510484360e-01,8.091073196150524449e-01,9.795914122772420018e-01,1.702529042233699719e-01,1.003874547460838068e-01,9.386618693194359597e-01
5.000000000000000000e-01,6.556556556556556448e-01,4.298843387932477222e-01,2.818560980075848210e-01,8.097256669117359751e-01,9.860594137981262275e-01,2.152253793242761559e-01,1.010589402423971855e-01,9.388830852489165046e-01
5.000000000000000000e-01,6.566566566566566232e-01,4.311979647314982400e-01,2.831490138777406074e-01,8.103435423674681948e-01,9.913125199193646431e-01,2.656397734667741428e-01,1.017349172638011279e-01,9.391039637016382891e-01
5.000000000000000000e-01,6.576576576576577127e-01,4.325135946757568406e-01,2.844458775795518091e-01,8.109609470607432868e-01,9.953376006114192931e-01,3.205803424225326381e-01,1.024154158538299469e-01,9.393245057057110214e-01
5.000000000000000000e-01,6.586586586586586911e-01,4.338312286260234130e-01,2.857466951310544401e-01,8.115778820659534931e-01,9.981245952687805012e-01,3.789699824354320068e-01,1.031004662569774966e-01,9.395447122845530519e-01
5.000000000000000000e-01,6.596596596596596696e-01,4.351508665822980126e-01,2.870514725502846809e-01,8.121943484534103197e-01,9.996665378562443749e-01,4.396081437993624719e-01,1.037900989200410962e-01,9.397645844569203488e-01
5.000000000000000000e-01,6.606606606606606480e-01,4.364725085445806396e-01,2.883602158552784900e-01,8.128103472893666304e-01,9.999595743203699705e-01,5.012136036210498302e-01,1.044843444934748233e-01,9.399841232369348099e-01
5.000000000000000000e-01,6.616616616616616264e-01,4.377961545128712384e-01,2.896729310640719368e-01,8.134258796360377408e-01,9.990029722226076991e-01,5.624704151719777112e-01,1.051832338327517297e-01,9.402033296341121282e-01
5.000000000000000000e-01,6.626626626626627159e-01,4.391218044871698645e-01,2.909896241947011464e-01,8.140409465516231791e-01,9.967991225700129077e-01,6.220752247687728609e-01,1.058867979997354103e-01,9.404222046533897705e-01
5.000000000000000000e-01,6.636636636636636943e-01,4.404494584674764623e-01,2.923103012652021326e-01,8.146555490903280017e-01,9.933535338389749558e-01,6.787840926770110084e-01,1.065950682640601499e-01,9.406407492951541771e-01
5.000000000000000000e-01,6.646646646646646728e-01,4.417791164537911430e-01,2.936349682936109096e-01,8.152696883023829999e-01,9.886748182068925139e-01,7.314569742794314600e-01,1.073080761045209636e-01,9.408589645552688507e-01
5.000000000000000000e-01,6.656656656656656512e-01,4.431107784461137955e-01,2.949636312979636021e-01,8.158833652340669040e-01,9.827746700262192103e-01,7.790981108989396553e-01,1.080258532104725194e-01,9.410768514251014460e-01
5.000000000000000000e-01,6.666666666666666297e-01,4.444444444444444198e-01,2.962962962962962798e-01,8.164965809277260345e-01,9.756678365946682696e-01,8.208907425065532504e-01,1.087484314832377341e-01,9.412944108915500818e-01
5.000000000000000000e-01,6.676676676676677191e-01,4.457801144487831269e-01,2.976329693066449567e-01,8.171093364217959509e-01,9.673720812946500214e-01,8.562247805837079895e-01,1.094758430375253194e-01,9.415116439370713186e-01
5.000000000000000000e-01,6.686686686686686976e-01,4.471177884591298057e-01,2.989736563470457575e-01,8.177216327508211036e-01,9.579081391940709178e-01,8.847163596369800320e-01,1.102081202028576401e-01,9.417285515397060269e-01
5.000000000000000000e-01,6.696696696696696760e-01,4.484574664754845119e-01,3.003183634355346410e-01,8.183334709454757050e-01,9.472996652194543010e-01,9.062185091116718993e-01,1.109452955250069262e-01,9.419451346731058106e-01
5.000000000000000000e-01,6.706706706706706544e-01,4.497991484978471899e-01,3.016670965901477874e-01,8.189448520325839365e-01,9.355731750309529415e-01,9.208225408337400442e-01,1.116874017674421710e-01,9.421613943065590968e-01
5.000000000000000000e-01,6.716716716716716329e-01,4.511428345262178952e-01,3.030198618289211554e-01,8.195557770351398208e-01,9.227579787469988304e-01,9.288501165424078998e-01,1.124344719127851888e-01,9.423773314050183370e-01
5.000000000000000000e-01,6.726726726726727223e-01,4.524885245605966277e-01,3.043766651698908143e-01,8.201662469723274285e-01,9.088861076842744691e-01,9.308363308327994856e-01,1.131865391642765395e-01,9.425929469291239871e-01
5.000000000000000000e-01,6.736736736736737008e-01,4.538362186009833876e-01,3.057375126310928892e-01,8.207762628595406396e-01,8.939922342961097446e-01,9.275045021323817807e-01,1.139436369472511118e-01,9.428082418352317084e-01
5.000000000000000000e-01,6.746746746746746792e-01,4.551859166473781193e-01,3.071024102305633940e-01,8.213858257084029058e-01,8.781135855093917808e-01,9.197336939455063032e-01,1.147057989106240461e-01,9.430232170754370147e-01
5.000000000000000000e-01,6.756756756756756577e-01,4.565376186997808783e-01,3.084713639863383983e-01,8.219949365267864572e-01,8.612898496766512313e-01,9.085202773815419519e-01,1.154730589283857606e-01,9.432378735976008066e-01
5.000000000000000000e-01,6.766766766766766361e-01,4.578913247581916091e-01,3.098443799164539714e-01,8.226035963188325084e-01,8.435630773758355794e-01,8.949350824246985470e-01,1.162454511011078023e-01,9.434522123453743525e-01
5.000000000000000000e-01,6.776776776776777256e-01,4.592470348226104226e-01,3.112214640389461828e-01,8.232118060849696883e-01,8.249775763057696221e-01,8.800778600876342228e-01,1.170230097574583017e-01,9.436662342582240459e-01
5.000000000000000000e-01,6.786786786786787040e-01,4.606047488930372080e-01,3.126026223718510466e-01,8.238195668219338019e-01,8.055798005399918971e-01,8.650308835562946497e-01,1.178057694557276547e-01,9.438799402714567188e-01
5.000000000000000000e-01,6.796796796796796825e-01,4.619644669694719652e-01,3.139878609332046877e-01,8.244268795227868152e-01,7.854182344157450979e-01,8.508135494618880301e-01,1.185937649853648357e-01,9.440933313162434004e-01
5.000000000000000000e-01,6.806806806806806609e-01,4.633261890519148052e-01,3.153771857410430646e-01,8.250337451769357289e-01,7.645432713484048293e-01,8.383397991964511853e-01,1.193870313685230222e-01,9.443064083196437419e-01
5.000000000000000000e-01,6.816816816816816393e-01,4.646899151403656170e-01,3.167706028134023577e-01,8.256401647701507862e-01,7.430070878741661389e-01,8.283800663697324929e-01,1.201856038616164607e-01,9.445191722046311078e-01
5.000000000000000000e-01,6.826826826826827288e-01,4.660556452348244005e-01,3.181681181683185811e-01,8.262461392845855679e-01,7.208635132358837128e-01,8.215292746319130535e-01,1.209895179568874213e-01,9.447316238901153351e-01
5.000000000000000000e-01,6.836836836836837072e-01,4.674233793352912669e-01,3.195697378238277486e-01,8.268516696987940895e-01,6.981678948380090066e-01,8.181821674150537849e-01,1.217988093839835612e-01,9.449437642909671586e-01
5.000000000000000000e-01,6.846846846846846857e-01,4.687931174417661051e-01,3.209754677979659854e-01,8.274567569877502304e-01,6.749769599068804471e-01,8.185169573578905400e-01,1.226135141115458904e-01,9.451555943180419694e-01
5.000000000000000000e-01,6.856856856856856641e-01,4.701648595542489706e-01,3.223853141087693053e-01,8.280614021228653865e-01,6.513486737022271544e-01,8.224879499923429815e-01,1.234336683488077291e-01,9.453671148782031297e-01
5.000000000000000000e-01,6.866866866866866426e-01,4.715386056727398079e-01,3.237992827742737778e-01,8.286656060720070105e-01,6.273420946341839999e-01,8.298274369757158153e-01,1.242593085472033926e-01,9.455783268743447323e-01
5.000000000000000000e-01,6.876876876876877320e-01,4.729143557972386724e-01,3.252173798125154724e-01,8.292693697995168201e-01,6.030172266480327004e-01,8.400567830807985636e-01,1.250904714019887287e-01,9.457892312054160255e-01
5.000000000000000000e-01,6.886886886886887105e-01,4.742921099277455643e-01,3.266396112415304587e-01,8.298726942662282280e-01,5.784348692455993923e-01,8.525062631070351449e-01,1.259271938538718549e-01,9.459998287664429517e-01
5.000000000000000000e-01,6.896896896896896889e-01,4.756718680642604835e-01,3.280659830793548060e-01,8.304755804294848831e-01,5.536564655181387407e-01,8.663428545295450700e-01,1.267695130906550671e-01,9.462101204485517947e-01
5.000000000000000000e-01,6.906906906906906674e-01,4.770536302067833745e-01,3.294965013440245283e-01,8.310780292431576566e-01,5.287439485706334485e-01,8.806048730325943819e-01,1.276174665488874205e-01,9.464201071389912734e-01
5.000000000000000000e-01,6.916916916916916458e-01,4.784373963553142928e-01,3.309311720535757506e-01,8.316800416576627386e-01,5.037595867212605327e-01,8.942420637917998238e-01,1.284710919155290787e-01,9.466297897211560786e-01
5.000000000000000000e-01,6.926926926926927353e-01,4.798231665098531828e-01,3.323700012260444314e-01,8.322816186199794020e-01,4.787658278630357866e-01,9.061595424154194056e-01,1.293304271296256136e-01,9.468391690746071898e-01
5.000000000000000000e-01,6.936936936936937137e-01,4.812109406704001557e-01,3.338129948794667512e-01,8.328827610736662113e-01,4.538251433766140042e-01,9.152638245657997995e-01,1.301955103839946837e-01,9.470482460750963005e-01
